   691,  1.87164940e+00
   692,  1.88195610e+00
   693,  1.89226130e+00
   694,  1.90256500e+00
   695,  1.91286710e+00
   696,  1.92316760e+00
   697,  1.93346660e+00
   698,  1.94376400e+00
   699,  1.95405990e+00
   700,  1.96435430e+00
   701,  1.97464710e+00
   702,  1.98493840e+00
   703,  1.99522820e+00
   704,  2.00551640e+00
   705,  2.01580310e+00
   706,  2.02608820e+00
   707,  2.03637180e+00
   708,  2.04665390e+00
   709,  2.05693450e+00
   710,  2.06721350e+00
   711,  2.07749110e+00
   712,  2.08776710e+00
   713,  2.09804150e+00
   714,  2.10831450e+00
   715,  2.11858590e+00
   716,  2.12885590e+00
   717,  2.13912430e+00
   718,  2.14939120e+00
   719,  2.15965660e+00
   720,  2.16992050e+00
   721,  2.18018290e+00
   722,  2.19044370e+00
   723,  2.20070310e+00
   724,  2.21096100e+00
   725,  2.22121740e+00
   726,  2.23147230e+00
   727,  2.24172560e+00
   728,  2.25197750e+00
   729,  2.26222790e+00
   730,  2.27247680e+00
   731,  2.28272430e+00
   732,  2.29297020e+00
   733,  2.30321460e+00
   734,  2.31345760e+00
   735,  2.32369910e+00
   736,  2.33393910e+00
   737,  2.34417760e+00
   738,  2.35441460e+00
   739,  2.36465020e+00
   740,  2.37488430e+00
   741,  2.38511690e+00
   742,  2.39534810e+00
   743,  2.40557780e+00
   744,  2.41580600e+00
   745,  2.42603270e+00
   746,  2.43625800e+00
   747,  2.44648180e+00
   748,  2.45670420e+00
   749,  2.46692510e+00
   750,  2.47714450e+00
   751,  2.48736250e+00
   752,  2.49757910e+00
   753,  2.50779410e+00
   754,  2.51800780e+00
   755,  2.52822000e+00
   756,  2.53843070e+00
   757,  2.54864000e+00
   758,  2.55884780e+00
   759,  2.56905420e+00
   760,  2.57925920e+00
   761,  2.58946270e+00
   762,  2.59966480e+00
   763,  2.60986550e+00
   764,  2.62006470e+00
   765,  2.63026250e+00
   766,  2.64045880e+00
   767,  2.65065370e+00
   768,  2.66084720e+00
   769,  2.67103930e+00
   770,  2.68123000e+00
   771,  2.69141920e+00
   772,  2.70160700e+00
   773,  2.71179340e+00
   774,  2.72197830e+00
   775,  2.73216190e+00
   776,  2.74234400e+00
   777,  2.75252470e+00
   778,  2.76270400e+00
   779,  2.77288190e+00
   780,  2.78305840e+00
   781,  2.79323350e+00
   782,  2.80340720e+00
   783,  2.81357950e+00
   784,  2.82375030e+00
   785,  2.83391980e+00
   786,  2.84408790e+00
   787,  2.85425460e+00
   788,  2.86441980e+00
   789,  2.87458370e+00
   790,  2.88474620e+00
   791,  2.89490730e+00
   792,  2.90506700e+00
   793,  2.91522540e+00
   794,  2.92538230e+00
   795,  2.93553790e+00
   796,  2.94569200e+00
   797,  2.95584480e+00
   798,  2.96599620e+00
   799,  2.97614630e+00
   800,  2.98629490e+00
   801,  2.99644220e+00
   802,  3.00658810e+00
   803,  3.01673270e+00
   804,  3.02687590e+00
   805,  3.03701770e+00
   806,  3.04715810e+00
   807,  3.05729720e+00
   808,  3.06743490e+00
   809,  3.07757120e+00
   810,  3.08770620e+00
   811,  3.09783980e+00
   812,  3.10797210e+00
   813,  3.11810300e+00
   814,  3.12823260e+00
   815,  3.13836080e+00
   816,  3.14848760e+00
   817,  3.15861310e+00
   818,  3.16873730e+00
   819,  3.17886010e+00
   820,  3.18898160e+00
   821,  3.19910170e+00
   822,  3.20922050e+00
   823,  3.21933790e+00
   824,  3.22945400e+00
   825,  3.23956880e+00
   826,  3.24968220e+00
   827,  3.25979430e+00
   828,  3.26990500e+00
   829,  3.28001450e+00
   830,  3.29012260e+00
   831,  3.30022940e+00
   832,  3.31033480e+00
   833,  3.32043890e+00
   834,  3.33054170e+00
   835,  3.34064320e+00
   836,  3.35074340e+00
   837,  3.36084220e+00
   838,  3.37093970e+00
   839,  3.38103590e+00
   840,  3.39113080e+00
   841,  3.40122440e+00
   842,  3.41131670e+00
   843,  3.42140760e+00
   844,  3.43149730e+00
   845,  3.44158560e+00
   846,  3.45167270e+00
   847,  3.46175840e+00
   848,  3.47184290e+00
   849,  3.48192600e+00
   850,  3.49200780e+00
   851,  3.50208840e+00
   852,  3.51216760e+00
   853,  3.52224560e+00
   854,  3.53232220e+00
   855,  3.54239760e+00
   856,  3.55247170e+00
   857,  3.56254450e+00
   858,  3.57261600e+00
   859,  3.58268620e+00
   860,  3.59275510e+00
   861,  3.60282280e+00
   862,  3.61288920e+00
   863,  3.62295430e+00
   864,  3.63301810e+00
   865,  3.64308060e+00
   866,  3.65314190e+00
   867,  3.66320190e+00
   868,  3.67326060e+00
   869,  3.68331800e+00
   870,  3.69337420e+00
   871,  3.70342910e+00
   872,  3.71348280e+00
   873,  3.72353520e+00
   874,  3.73358630e+00
   875,  3.74363620e+00
   876,  3.75368480e+00
   877,  3.76373210e+00
   878,  3.77377820e+00
   879,  3.78382310e+00
   880,  3.79386660e+00
   881,  3.80390900e+00
   882,  3.81395010e+00
   883,  3.82398990e+00
   884,  3.83402850e+00
   885,  3.84406580e+00
   886,  3.85410190e+00
   887,  3.86413670e+00
   888,  3.87417040e+00
   889,  3.88420270e+00
   890,  3.89423390e+00
   891,  3.90426370e+00
   892,  3.91429240e+00
   893,  3.92431980e+00
   894,  3.93434600e+00
   895,  3.94437100e+00
   896,  3.95439470e+00
   897,  3.96441720e+00
   898,  3.97443850e+00
   899,  3.98445850e+00
   900,  3.99447730e+00
   901,  4.00449490e+00
   902,  4.01451130e+00
   903,  4.02452650e+00
   904,  4.03454040e+00
   905,  4.04455320e+00
   906,  4.05456470e+00
   907,  4.06457500e+00
   908,  4.07458400e+00
   909,  4.08459190e+00
   910,  4.09459860e+00
   911,  4.10460400e+00
   912,  4.11460830e+00
